"","gameId","playId","nflId","displayName","frameId","frameType","time","jerseyNumber","team","playDirection","x","y","s","a","dis","o","dir","event","absoluteYardlineNumber","receiverAlignment","offenseFormation","down","yardsToGo","is_motion_play","motionSinceLineset_play","inMotionAtBallSnap_play","shiftSinceLineset_play","second","los","x_to_los","x_to_down","inMotionAtBallSnap","shiftSinceLineset","motionSinceLineset","wasRunningRoute","routeRan","is_off","position","pff_defensiveCoverageAssignment","pff_primaryDefensiveCoverageMatchupNflId","pff_secondaryDefensiveCoverageMatchupNflId","y_norm","x_norm","std_x","std_y","player_tags"
"11",2022092504,2617,38632,"Kirk Cousins",11,"BEFORE_SNAP","2022-09-25 19:03:07.2",8,"MIN","left",68.28,31.2733333333333,0.12,1.92,0.01,159.73,116.55,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,1.1,74,5.72,15.72,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-5.72,1.7699999237061,"off"
"12",2022092504,2617,38632,"Kirk Cousins",12,"BEFORE_SNAP","2022-09-25 19:03:07.3",8,"MIN","left",68.31,31.2533333333333,0.46,3.26,0.03,153.92,116.77,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,1.2,74,5.69,15.69,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-5.69,1.7499999237061,"off"
"13",2022092504,2617,38632,"Kirk Cousins",13,"BEFORE_SNAP","2022-09-25 19:03:07.4",8,"MIN","left",68.37,31.2233333333333,0.88,3.83,0.07,151.93,116.48,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,1.3,74,5.63,15.63,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-5.63,1.7199999237061,"off"
"14",2022092504,2617,38632,"Kirk Cousins",14,"BEFORE_SNAP","2022-09-25 19:03:07.5",8,"MIN","left",68.47,31.1833333333333,1.27,3.7,0.11,149.17,116.81,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,1.4,74,5.53,15.53,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-5.53,1.6799999237061,"off"
"15",2022092504,2617,38632,"Kirk Cousins",15,"BEFORE_SNAP","2022-09-25 19:03:07.6",8,"MIN","left",68.59,31.1133333333333,1.59,3.11,0.14,145.81,117.5,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,1.5,74,5.41,15.41,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-5.41,1.6099999237061,"off"
"16",2022092504,2617,38632,"Kirk Cousins",16,"BEFORE_SNAP","2022-09-25 19:03:07.7",8,"MIN","left",68.74,31.0333333333333,1.83,2.38,0.17,142.19,118.01,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,1.6,74,5.25999999999999,15.26,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-5.25999999999999,1.5299999237061,"off"
"17",2022092504,2617,38632,"Kirk Cousins",17,"BEFORE_SNAP","2022-09-25 19:03:07.8",8,"MIN","left",68.9,30.9433333333333,2,1.66,0.19,138.26,118.64,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,1.7,74,5.09999999999999,15.1,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-5.09999999999999,1.4399999237061,"off"
"18",2022092504,2617,38632,"Kirk Cousins",18,"BEFORE_SNAP","2022-09-25 19:03:07.9",8,"MIN","left",69.07,30.8433333333333,2.07,0.92,0.2,133.1,119.36,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,1.8,74,4.93000000000001,14.93,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-4.93000000000001,1.3399999237061,"off"
"19",2022092504,2617,38632,"Kirk Cousins",19,"BEFORE_SNAP","2022-09-25 19:03:08",8,"MIN","left",69.25,30.7433333333333,2.1,0.38,0.2,128.75,120.26,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,1.9,74,4.75,14.75,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-4.75,1.2399999237061,"off"
"20",2022092504,2617,38632,"Kirk Cousins",20,"BEFORE_SNAP","2022-09-25 19:03:08.1",8,"MIN","left",69.43,30.6433333333333,2.06,0.24,0.2,125.87,120.34,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,2,74,4.56999999999999,14.57,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-4.56999999999999,1.1399999237061,"off"
"21",2022092504,2617,38632,"Kirk Cousins",21,"BEFORE_SNAP","2022-09-25 19:03:08.2",8,"MIN","left",69.6,30.5433333333333,1.98,0.6,0.2,119.62,120.6,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,2.1,74,4.40000000000001,14.4,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-4.40000000000001,1.0399999237061,"off"
"22",2022092504,2617,38632,"Kirk Cousins",22,"BEFORE_SNAP","2022-09-25 19:03:08.3",8,"MIN","left",69.77,30.4433333333333,1.93,0.76,0.2,118.12,122.09,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,2.2,74,4.22999999999999,14.23,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-4.22999999999999,0.9399999237061,"off"
"23",2022092504,2617,38632,"Kirk Cousins",23,"BEFORE_SNAP","2022-09-25 19:03:08.4",8,"MIN","left",69.93,30.3333333333333,1.86,0.82,0.19,117.3,123.02,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,2.3,74,4.06999999999999,14.07,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-4.06999999999999,0.829999923706101,"off"
"24",2022092504,2617,38632,"Kirk Cousins",24,"BEFORE_SNAP","2022-09-25 19:03:08.5",8,"MIN","left",70.08,30.2333333333333,1.8,0.8,0.18,116.11,123.99,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,2.4,74,3.92,13.92,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-3.92,0.729999923706099,"off"
"25",2022092504,2617,38632,"Kirk Cousins",25,"BEFORE_SNAP","2022-09-25 19:03:08.6",8,"MIN","left",70.23,30.1433333333333,1.73,0.74,0.18,114.94,123.1,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,2.5,74,3.77000000000001,13.77,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-3.77000000000001,0.6399999237061,"off"
"26",2022092504,2617,38632,"Kirk Cousins",26,"BEFORE_SNAP","2022-09-25 19:03:08.7",8,"MIN","left",70.38,30.0533333333333,1.68,0.69,0.17,114.94,121.85,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,2.6,74,3.62,13.62,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-3.62,0.5499999237061,"off"
"27",2022092504,2617,38632,"Kirk Cousins",27,"BEFORE_SNAP","2022-09-25 19:03:08.8",8,"MIN","left",70.52,29.9733333333333,1.61,0.75,0.16,113.61,119.06,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,2.7,74,3.47999999999999,13.48,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-3.47999999999999,0.469999923706101,"off"
"28",2022092504,2617,38632,"Kirk Cousins",28,"BEFORE_SNAP","2022-09-25 19:03:08.9",8,"MIN","left",70.66,29.8933333333333,1.55,0.8,0.16,112.01,116.3,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,2.8,74,3.34,13.34,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-3.34,0.3899999237061,"off"
"29",2022092504,2617,38632,"Kirk Cousins",29,"BEFORE_SNAP","2022-09-25 19:03:09",8,"MIN","left",70.8,29.8333333333333,1.5,0.96,0.15,109.47,112.48,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,2.9,74,3.2,13.2,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-3.2,0.329999923706101,"off"
"30",2022092504,2617,38632,"Kirk Cousins",30,"BEFORE_SNAP","2022-09-25 19:03:09.1",8,"MIN","left",70.94,29.7833333333333,1.43,1.02,0.15,107.66,108.27,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,3,74,3.06,13.06,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-3.06,0.2799999237061,"off"
"31",2022092504,2617,38632,"Kirk Cousins",31,"BEFORE_SNAP","2022-09-25 19:03:09.2",8,"MIN","left",71.07,29.7533333333333,1.38,1,0.14,106.15,104.07,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,3.1,74,2.93000000000001,12.93,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-2.93000000000001,0.249999923706103,"off"
"32",2022092504,2617,38632,"Kirk Cousins",32,"BEFORE_SNAP","2022-09-25 19:03:09.3",8,"MIN","left",71.21,29.7233333333333,1.33,0.9,0.14,104.66,100.94,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,3.2,74,2.78999999999999,12.79,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-2.78999999999999,0.219999923706101,"off"
"33",2022092504,2617,38632,"Kirk Cousins",33,"BEFORE_SNAP","2022-09-25 19:03:09.4",8,"MIN","left",71.33,29.6933333333333,1.29,0.75,0.13,103.45,99.31,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,3.3,74,2.67,12.67,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-2.67,0.1899999237061,"off"
"34",2022092504,2617,38632,"Kirk Cousins",34,"BEFORE_SNAP","2022-09-25 19:03:09.5",8,"MIN","left",71.46,29.6733333333333,1.21,0.68,0.12,101.04,98.75,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,3.4,74,2.53999999999999,12.54,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-2.53999999999999,0.169999923706101,"off"
"35",2022092504,2617,38632,"Kirk Cousins",35,"BEFORE_SNAP","2022-09-25 19:03:09.6",8,"MIN","left",71.57,29.6533333333333,1.17,0.63,0.12,99.76,96.33,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,3.5,74,2.43000000000001,12.43,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-2.43000000000001,0.149999923706101,"off"
"36",2022092504,2617,38632,"Kirk Cousins",36,"BEFORE_SNAP","2022-09-25 19:03:09.7",8,"MIN","left",71.69,29.6533333333333,1.11,0.64,0.11,99.76,93.45,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,3.6,74,2.31,12.31,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-2.31,0.149999923706101,"off"
"37",2022092504,2617,38632,"Kirk Cousins",37,"BEFORE_SNAP","2022-09-25 19:03:09.8",8,"MIN","left",71.79,29.6433333333333,1.03,0.76,0.1,99.76,89.59,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,3.7,74,2.21000000000001,12.21,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-2.21000000000001,0.1399999237061,"off"
"38",2022092504,2617,38632,"Kirk Cousins",38,"BEFORE_SNAP","2022-09-25 19:03:09.9",8,"MIN","left",71.89,29.6533333333333,0.97,0.76,0.1,99.76,86.64,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,3.8,74,2.11,12.11,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-2.11,0.149999923706101,"off"
"39",2022092504,2617,38632,"Kirk Cousins",39,"BEFORE_SNAP","2022-09-25 19:03:10",8,"MIN","left",71.98,29.6433333333333,0.88,0.69,0.09,99.76,89.2,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,3.9,74,2.02000000000001,12.02,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-2.02000000000001,0.1399999237061,"off"
"40",2022092504,2617,38632,"Kirk Cousins",40,"BEFORE_SNAP","2022-09-25 19:03:10.1",8,"MIN","left",72.07,29.6433333333333,0.8,0.7,0.08,99.76,90.5,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,4,74,1.93000000000001,11.93,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.93000000000001,0.1399999237061,"off"
"41",2022092504,2617,38632,"Kirk Cousins",41,"BEFORE_SNAP","2022-09-25 19:03:10.2",8,"MIN","left",72.14,29.6433333333333,0.72,0.72,0.08,98.71,93.74,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,4.1,74,1.86,11.86,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.86,0.1399999237061,"off"
"42",2022092504,2617,38632,"Kirk Cousins",42,"BEFORE_SNAP","2022-09-25 19:03:10.3",8,"MIN","left",72.21,29.6333333333333,0.65,0.73,0.07,97.91,98.38,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,4.2,74,1.78999999999999,11.79,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.78999999999999,0.129999923706102,"off"
"43",2022092504,2617,38632,"Kirk Cousins",43,"BEFORE_SNAP","2022-09-25 19:03:10.4",8,"MIN","left",72.27,29.6233333333333,0.59,0.7,0.06,97.91,102.65,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,4.3,74,1.72999999999999,11.73,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.72999999999999,0.1199999237061,"off"
"44",2022092504,2617,38632,"Kirk Cousins",44,"BEFORE_SNAP","2022-09-25 19:03:10.5",8,"MIN","left",72.32,29.6033333333333,0.52,0.65,0.05,97.13,104.87,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,4.4,74,1.68000000000001,11.68,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.68000000000001,0.0999999237061004,"off"
"45",2022092504,2617,38632,"Kirk Cousins",45,"BEFORE_SNAP","2022-09-25 19:03:10.6",8,"MIN","left",72.37,29.5933333333333,0.48,0.62,0.05,95.1,112.61,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,4.5,74,1.63,11.63,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.63,0.0899999237061024,"off"
"46",2022092504,2617,38632,"Kirk Cousins",46,"BEFORE_SNAP","2022-09-25 19:03:10.7",8,"MIN","left",72.41,29.5633333333333,0.47,0.6,0.05,92.29,122.47,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,4.6,74,1.59,11.59,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.59,0.0599999237061013,"off"
"47",2022092504,2617,38632,"Kirk Cousins",47,"BEFORE_SNAP","2022-09-25 19:03:10.8",8,"MIN","left",72.45,29.5333333333333,0.43,0.56,0.04,89.15,129.98,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,4.7,74,1.55,11.55,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.55,0.0299999237061002,"off"
"48",2022092504,2617,38632,"Kirk Cousins",48,"BEFORE_SNAP","2022-09-25 19:03:10.9",8,"MIN","left",72.48,29.5133333333333,0.38,0.48,0.04,87.51,133.12,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,4.8,74,1.52000000000001,11.52,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.52000000000001,0.00999992370610059,"off"
"49",2022092504,2617,38632,"Kirk Cousins",49,"BEFORE_SNAP","2022-09-25 19:03:11",8,"MIN","left",72.5,29.4933333333333,0.31,0.47,0.03,85.57,133.57,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,4.9,74,1.5,11.5,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.5,-0.010000076293899,"off"
"50",2022092504,2617,38632,"Kirk Cousins",50,"BEFORE_SNAP","2022-09-25 19:03:11.1",8,"MIN","left",72.52,29.4733333333333,0.2,0.73,0.03,83.77,125.74,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,5,74,1.47999999999999,11.48,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.47999999999999,-0.0300000762938986,"off"
"51",2022092504,2617,38632,"Kirk Cousins",51,"BEFORE_SNAP","2022-09-25 19:03:11.2",8,"MIN","left",72.53,29.4733333333333,0.1,1.03,0.01,81.8,81.37,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,5.1,74,1.47,11.47,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.47,-0.0300000762938986,"off"
"52",2022092504,2617,38632,"Kirk Cousins",52,"BEFORE_SNAP","2022-09-25 19:03:11.3",8,"MIN","left",72.54,29.4733333333333,0.13,1.04,0.01,79.06,18.8,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,5.2,74,1.46000000000001,11.46,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.46000000000001,-0.0300000762938986,"off"
"53",2022092504,2617,38632,"Kirk Cousins",53,"BEFORE_SNAP","2022-09-25 19:03:11.4",8,"MIN","left",72.54,29.4933333333333,0.23,1,0.02,75.68,1.34000000000003,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,5.3,74,1.46000000000001,11.46,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.46000000000001,-0.010000076293899,"off"
"54",2022092504,2617,38632,"Kirk Cousins",54,"BEFORE_SNAP","2022-09-25 19:03:11.5",8,"MIN","left",72.54,29.5133333333333,0.21,0.62,0.02,77.46,346.19,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,5.4,74,1.46000000000001,11.46,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.46000000000001,0.00999992370610059,"off"
"55",2022092504,2617,38632,"Kirk Cousins",55,"BEFORE_SNAP","2022-09-25 19:03:11.6",8,"MIN","left",72.53,29.5333333333333,0.22,0.36,0.02,77.46,339.98,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,5.5,74,1.47,11.47,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.47,0.0299999237061002,"off"
"56",2022092504,2617,38632,"Kirk Cousins",56,"BEFORE_SNAP","2022-09-25 19:03:11.7",8,"MIN","left",72.53,29.5533333333333,0.21,0.22,0.02,77.46,333.25,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,5.6,74,1.47,11.47,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.47,0.0499999237060997,"off"
"57",2022092504,2617,38632,"Kirk Cousins",57,"BEFORE_SNAP","2022-09-25 19:03:11.8",8,"MIN","left",72.52,29.5633333333333,0.16,0.25,0.01,78.35,325.59,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,5.7,74,1.47999999999999,11.48,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.47999999999999,0.0599999237061013,"off"
"58",2022092504,2617,38632,"Kirk Cousins",58,"BEFORE_SNAP","2022-09-25 19:03:11.9",8,"MIN","left",72.51,29.5733333333333,0.12,0.35,0.01,78.35,316.57,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,5.8,74,1.49000000000001,11.49,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.49000000000001,0.0699999237060993,"off"
"59",2022092504,2617,38632,"Kirk Cousins",59,"BEFORE_SNAP","2022-09-25 19:03:12",8,"MIN","left",72.5,29.5733333333333,0.09,0.38,0.01,78.35,299.7,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,5.9,74,1.5,11.5,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.5,0.0699999237060993,"off"
"60",2022092504,2617,38632,"Kirk Cousins",60,"BEFORE_SNAP","2022-09-25 19:03:12.1",8,"MIN","left",72.5,29.5833333333333,0.06,0.33,0.01,77.66,286.86,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,6,74,1.5,11.5,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.5,0.0799999237061009,"off"
"61",2022092504,2617,38632,"Kirk Cousins",61,"BEFORE_SNAP","2022-09-25 19:03:12.2",8,"MIN","left",72.49,29.5733333333333,0.04,0.36,0,77.66,223.32,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,6.1,74,1.50999999999999,11.51,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.50999999999999,0.0699999237060993,"off"
"62",2022092504,2617,38632,"Kirk Cousins",62,"BEFORE_SNAP","2022-09-25 19:03:12.3",8,"MIN","left",72.49,29.5733333333333,0.04,0.29,0,77.66,142.74,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,6.2,74,1.50999999999999,11.51,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.50999999999999,0.0699999237060993,"off"
"63",2022092504,2617,38632,"Kirk Cousins",63,"BEFORE_SNAP","2022-09-25 19:03:12.4",8,"MIN","left",72.5,29.5733333333333,0.05,0.18,0,77.66,126.99,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,6.3,74,1.5,11.5,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.5,0.0699999237060993,"off"
"64",2022092504,2617,38632,"Kirk Cousins",64,"BEFORE_SNAP","2022-09-25 19:03:12.5",8,"MIN","left",72.5,29.5733333333333,0.02,0.08,0,78.38,117.78,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,6.4,74,1.5,11.5,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.5,0.0699999237060993,"off"
"65",2022092504,2617,38632,"Kirk Cousins",65,"BEFORE_SNAP","2022-09-25 19:03:12.6",8,"MIN","left",72.49,29.5833333333333,0.03,0.05,0.01,78.38,18.53,NA,46,"3x1","SINGLEBACK",1,10,1,1,1,0,6.5,74,1.50999999999999,11.51,FALSE,FALSE,FALSE,NA,NA,1,"QB",NA,NA,NA,29.5033334096272,74,-1.50999999999999,0.0799999237061009,"off"
